customer_id,age,gender,city,account_age_days,account_type,preferred_device,preferred_payment_method
C14713,24,Male,Noida,1030,Basic,Android,UPI
C14714,23,Female,Pune,1388,Basic,Android,Card
C14715,38,Male,Delhi,706,Basic,Web,UPI
C14716,23,Male,Bengaluru,602,Premium,Android,Net Banking
C14717,38,Female,Pune,1342,Standard,Web,UPI
C14718,36,Male,Chennai,480,Premium,Android,UPI
C14719,26,Female,Delhi,1471,Premium,Android,UPI
C14720,45,Male,Hyderabad,571,Standard,iOS,UPI
C14721,18,Female,Chennai,231,Standard,iOS,Card
C14722,46,Female,Bengaluru,249,Premium,Android,UPI
C14723,34,Male,Pune,592,Basic,Web,UPI
C14724,18,Male,Mumbai,251,Standard,Android,UPI
C14725,45,Female,Bengaluru,700,Basic,Web,UPI
C14726,40,Male,Jaipur,937,Standard,Android,UPI
C14727,27,Male,Bengaluru,563,Standard,Android,UPI
C14728,22,Female,Pune,1189,Standard,Web,UPI
C14729,18,Male,Hyderabad,860,Basic,Android,Card
C14730,53,Male,Bengaluru,203,Standard,Android,Card
C14731,23,Male,Noida,756,Standard,iOS,Wallet
C14732,20,Other,Bengaluru,56,Standard,Android,UPI
C14733,33,Male,Delhi,1617,Premium,iOS,UPI
C14734,18,Male,Noida,991,Basic,Android,UPI
C14735,22,Male,Ahmedabad,1329,Basic,Android,Card
C14736,40,Female,Kolkata,339,Basic,Android,UPI
C14737,35,Female,Mumbai,961,Standard,Android,Card
C14738,28,Male,Mumbai,1785,Premium,Android,UPI
C14739,31,Male,Kolkata,464,Basic,Android,Card
C14740,27,Female,Delhi,2165,Standard,iOS,Card
C14741,30,Female,Delhi,942,Premium,Android,UPI
C14742,24,Female,Jaipur,325,Basic,Android,UPI
C14743,26,Female,Bengaluru,421,Premium,iOS,UPI
C14744,26,Female,Mumbai,1032,Premium,Android,UPI
C14745,24,Male,Mumbai,2096,Standard,Web,UPI
C14746,40,Female,Hyderabad,1053,Basic,iOS,UPI
C14747,38,Male,Pune,407,Standard,Web,UPI
C14748,23,Male,Kanpur,872,Basic,Web,Net Banking
C14749,20,Other,Mumbai,1893,Basic,Android,Card
C14750,30,Male,Delhi,2166,Basic,iOS,Net Banking
C14751,50,Female,Chennai,1365,Basic,Android,Wallet
C14752,22,Male,Bengaluru,1909,Premium,Android,Card
C14753,30,Male,Chennai,1789,Standard,Android,Card
C14754,32,Female,Noida,950,Basic,Android,UPI
C14755,30,Male,Chennai,1958,Standard,Android,Card
C14756,27,Male,Hyderabad,193,Standard,Web,UPI
C14757,41,Male,Chandigarh,1774,Basic,Android,Card
C14758,35,Female,Mumbai,1291,Basic,iOS,UPI
C14759,39,Female,Gurugram,1308,Standard,Web,Card
C14760,36,Male,Chennai,2059,Standard,Android,Card
C14761,39,Female,Chennai,609,Basic,Android,UPI
C14762,45,Female,Noida,459,Premium,iOS,Card
C14763,43,Male,Chennai,1462,Standard,Web,UPI
C14764,52,Male,Hyderabad,1639,Standard,Web,Card
C14765,42,Female,Bengaluru,40,Basic,Android,Card
C14766,25,Female,Kolkata,1114,Standard,Web,Card
C14767,39,Male,Pune,849,Basic,Android,Card
C14768,37,Male,Delhi,1808,Basic,Android,UPI
C14769,48,Male,Ahmedabad,1891,Premium,Android,Card
C14770,22,Male,Kolkata,331,Standard,iOS,Net Banking
C14771,36,Female,Hyderabad,1289,Basic,Android,UPI
C14772,25,Male,Mumbai,1597,Basic,iOS,Card
C14773,36,Male,Hyderabad,595,Basic,Android,UPI
C14774,29,Male,Mumbai,2056,Premium,Android,UPI
C14775,35,Male,Mumbai,1966,Basic,Web,UPI
C14776,18,Female,Hyderabad,403,Standard,iOS,Card
C14777,38,Female,Mumbai,63,Standard,Android,UPI
C14778,33,Male,Bengaluru,1284,Basic,iOS,Card
C14779,32,Female,Kolkata,1945,Standard,Android,UPI
C14780,49,Male,Bengaluru,1511,Standard,Android,UPI
C14781,28,Male,Chandigarh,1678,Premium,Android,Wallet
C14782,34,Female,Noida,1592,Standard,Web,UPI
C14783,32,Male,Pune,347,Basic,Android,UPI
C14784,33,Male,Indore,176,Basic,Android,UPI
C14785,51,Male,Kanpur,166,Basic,iOS,UPI
C14786,32,Female,Bengaluru,2164,Basic,Android,Card
C14787,26,Female,Ahmedabad,2094,Premium,Android,UPI
C14788,48,Female,Mumbai,1839,Basic,Android,Card
C14789,28,Female,Kolkata,175,Basic,Web,UPI
C14790,18,Male,Chennai,1958,Standard,Android,Card
C14791,24,Female,Mumbai,2143,Basic,Android,UPI
C14792,20,Female,Bengaluru,1732,Standard,Android,UPI
C14793,18,Other,Gurugram,942,Basic,Android,Card
C14794,28,Female,Bengaluru,231,Standard,Android,UPI
C14795,30,Female,Delhi,797,Basic,iOS,UPI
C14796,42,Male,Delhi,472,Standard,iOS,Net Banking
C14797,37,Male,Chennai,1440,Standard,iOS,Wallet
C14798,36,Female,Lucknow,1945,Basic,Android,UPI
C14799,23,Male,Ahmedabad,1106,Basic,Android,Net Banking
C14800,39,Male,Hyderabad,134,Standard,Android,Card
C14801,44,Female,Delhi,876,Standard,iOS,Wallet
C14802,35,Female,Mumbai,1765,Standard,iOS,Net Banking
C14803,35,Male,Hyderabad,1419,Standard,Android,UPI
C14804,20,Female,Lucknow,118,Standard,iOS,Wallet
C14805,40,Male,Ahmedabad,789,Standard,Android,UPI
C14806,47,Female,Hyderabad,793,Standard,Web,UPI
C14807,34,Female,Pune,104,Basic,iOS,UPI
C14808,26,Male,Hyderabad,788,Standard,Android,UPI
C14809,30,Other,Pune,1819,Premium,Android,UPI
C14810,27,Female,Chennai,312,Standard,Android,UPI
C14811,28,Female,Kolkata,1146,Standard,Android,Net Banking
C14812,37,Male,Chennai,1455,Standard,Android,Card
C14813,34,Male,Gurugram,1520,Basic,Android,UPI
C14814,40,Female,Hyderabad,745,Standard,iOS,Card
C14815,34,Female,Mumbai,1278,Basic,Android,Net Banking
C14816,23,Male,Delhi,1598,Basic,Android,UPI
C14817,26,Female,Chennai,1362,Basic,Android,UPI
C14818,26,Female,Chennai,1848,Standard,Android,Wallet
C14819,29,Female,Chennai,505,Standard,Android,UPI
C14820,47,Female,Ahmedabad,264,Premium,iOS,UPI
C14821,49,Male,Bengaluru,2058,Basic,Android,UPI
C14822,39,Female,Kolkata,1623,Basic,Android,Wallet
C14823,32,Male,Ahmedabad,1001,Standard,Web,UPI
C14824,19,Female,Hyderabad,1268,Basic,Android,Net Banking
C14825,33,Female,Hyderabad,2026,Standard,Android,Card
C14826,24,Male,Delhi,1911,Basic,Android,UPI
C14827,46,Male,Hyderabad,1781,Basic,Android,Net Banking
C14828,18,Female,Jaipur,1312,Standard,iOS,UPI
C14829,34,Female,Noida,1592,Standard,iOS,Card
C14830,23,Male,Pune,1289,Basic,Android,UPI
C14831,31,Male,Bengaluru,1028,Basic,Android,Net Banking
C14832,37,Male,Kolkata,1492,Basic,Android,UPI
C14833,40,Male,Ahmedabad,79,Basic,Android,UPI
C14834,30,Female,Bengaluru,1823,Premium,Web,Card
C14835,38,Male,Lucknow,714,Standard,Android,Net Banking
C14836,25,Female,Mumbai,1213,Basic,Web,Net Banking
C14837,33,Female,Mumbai,1472,Basic,Android,UPI
C14838,40,Male,Mumbai,741,Basic,Android,UPI
C14839,34,Female,Delhi,747,Basic,Android,UPI
C14840,26,Female,Kanpur,413,Premium,Web,UPI
C14841,28,Female,Hyderabad,245,Basic,Android,Wallet
C14842,40,Male,Bengaluru,1943,Premium,iOS,Card
C14843,21,Male,Hyderabad,1153,Standard,Android,Card
C14844,23,Male,Hyderabad,1503,Standard,Android,Card
C14845,36,Female,Bengaluru,365,Standard,iOS,UPI
C14846,27,Female,Mumbai,1880,Basic,Android,UPI
C14847,18,Male,Kolkata,694,Standard,iOS,Wallet
C14848,43,Male,Mumbai,1028,Standard,Android,UPI
C14849,21,Male,Jaipur,1119,Standard,iOS,Card
C14850,29,Female,Delhi,1644,Basic,Android,UPI
C14851,25,Female,Ahmedabad,282,Basic,iOS,UPI
C14852,28,Female,Jaipur,1998,Basic,Android,UPI
C14853,23,Male,Mumbai,274,Basic,Android,UPI
C14854,37,Male,Mumbai,1412,Standard,Web,Card
C14855,32,Other,Gurugram,485,Premium,Android,Wallet
C14856,40,Female,Hyderabad,2033,Standard,Web,UPI
C14857,26,Female,Pune,1314,Standard,Web,Net Banking
C14858,50,Male,Mumbai,2080,Standard,Android,UPI
C14859,18,Female,Bengaluru,2055,Standard,Android,UPI
C14860,18,Male,Chennai,610,Standard,iOS,Card
C14861,47,Male,Kanpur,548,Standard,Web,UPI
C14862,35,Female,Bengaluru,274,Basic,Android,UPI
C14863,34,Female,Jaipur,1592,Premium,Web,UPI
C14864,35,Female,Kolkata,83,Basic,Android,UPI
C14865,36,Male,Mumbai,440,Standard,Android,Net Banking
C14866,34,Female,Bengaluru,2002,Standard,Web,UPI
C14867,22,Female,Delhi,1409,Standard,Android,UPI
C14868,38,Female,Hyderabad,1008,Standard,iOS,Card
C14869,37,Male,Kolkata,328,Basic,Android,UPI
C14870,44,Male,Hyderabad,1863,Standard,Android,UPI
C14871,47,Male,Delhi,1864,Basic,Web,UPI
C14872,34,Male,Kolkata,130,Standard,Android,Net Banking
C14873,20,Female,Pune,1641,Standard,iOS,Wallet
C14874,47,Female,Chennai,744,Standard,Web,Wallet
C14875,22,Male,Chennai,1507,Premium,iOS,UPI
C14876,34,Male,Delhi,669,Basic,Web,UPI
C14877,29,Male,Kolkata,61,Basic,Web,Net Banking
C14878,27,Female,Hyderabad,1666,Basic,Android,Net Banking
C14879,38,Male,Bengaluru,1845,Premium,iOS,UPI
C14880,33,Female,Delhi,1514,Standard,Android,Card
C14881,36,Male,Pune,357,Standard,iOS,UPI
C14882,24,Male,Pune,1006,Standard,iOS,UPI
C14883,29,Male,Bengaluru,1187,Basic,Android,UPI
C14884,24,Male,Lucknow,1751,Basic,iOS,Net Banking
C14885,29,Male,Lucknow,1715,Standard,Android,Net Banking
C14886,30,Male,Mumbai,1956,Basic,iOS,UPI
C14887,48,Male,Kolkata,1400,Standard,Android,UPI
C14888,29,Female,Hyderabad,2069,Premium,Android,UPI
C14889,18,Female,Chandigarh,1807,Basic,iOS,UPI
C14890,44,Male,Delhi,464,Standard,Android,UPI
C14891,35,Male,Bengaluru,1568,Standard,Web,UPI
C14892,30,Male,Hyderabad,214,Basic,iOS,Net Banking
C14893,27,Female,Bengaluru,1670,Basic,Web,Net Banking
C14894,22,Female,Kolkata,510,Standard,iOS,Wallet
C14895,48,Female,Chennai,678,Standard,Web,Card
C14896,31,Male,Delhi,1275,Basic,Android,Card
C14897,18,Female,Chennai,852,Basic,iOS,Card
C14898,34,Female,Kanpur,1435,Basic,Android,Card
C14899,42,Female,Jaipur,1118,Standard,Android,UPI
C14900,32,Male,Chennai,1410,Basic,Web,UPI
C14901,23,Female,Bengaluru,1301,Standard,iOS,UPI
C14902,22,Male,Delhi,477,Basic,iOS,Card
C14903,23,Female,Kanpur,1530,Standard,iOS,UPI
C14904,45,Female,Ahmedabad,2110,Basic,Android,UPI
C14905,30,Female,Pune,1235,Basic,Web,Net Banking
C14906,18,Female,Kanpur,1347,Standard,Android,UPI
C14907,34,Male,Mumbai,1571,Standard,Android,UPI
C14908,32,Male,Kolkata,213,Premium,Android,Wallet
C14909,27,Male,Delhi,357,Premium,Web,UPI
C14910,22,Male,Mumbai,1241,Standard,Android,UPI
C14911,21,Female,Hyderabad,886,Standard,Android,Card
C14912,41,Male,Hyderabad,1531,Standard,Android,Wallet
C14913,33,Male,Gurugram,2011,Standard,Android,UPI
C14914,35,Male,Bengaluru,1727,Basic,Android,UPI
C14915,33,Male,Lucknow,500,Standard,Android,UPI
C14916,34,Female,Ahmedabad,696,Premium,Android,UPI
C14917,27,Female,Kolkata,341,Basic,Android,Net Banking
C14918,29,Female,Noida,241,Basic,Android,Wallet
C14919,41,Female,Hyderabad,1646,Basic,Android,Net Banking
C14920,44,Male,Hyderabad,1531,Basic,Android,UPI
C14921,20,Other,Delhi,451,Standard,Web,Card
C14922,29,Female,Bengaluru,1559,Basic,Android,Card
C14923,39,Male,Kanpur,1023,Standard,Android,UPI
C14924,48,Male,Hyderabad,1931,Standard,Android,Card
C14925,47,Female,Bengaluru,1574,Basic,Web,UPI
C14926,24,Female,Delhi,617,Standard,Web,Card
C14927,42,Female,Chennai,1082,Standard,Android,Card
C14928,32,Male,Ahmedabad,536,Standard,Android,UPI
C14929,40,Female,Bengaluru,1986,Basic,Android,Card
C14930,38,Female,Ahmedabad,1146,Premium,Android,UPI
C14931,20,Female,Pune,1935,Basic,Android,UPI
C14932,36,Male,Jaipur,1139,Basic,Android,UPI
C14933,40,Male,Delhi,1121,Basic,Android,Wallet
C14934,31,Female,Pune,431,Premium,Android,UPI
C14935,29,Male,Delhi,2115,Basic,Android,Net Banking
C14936,18,Male,Bengaluru,1489,Standard,Android,UPI
C14937,37,Female,Ahmedabad,663,Standard,Android,UPI
C14938,33,Female,Pune,1852,Standard,Web,UPI
C14939,23,Female,Delhi,537,Standard,Android,UPI
C14940,28,Female,Lucknow,240,Basic,Android,Net Banking
C14941,32,Male,Mumbai,1484,Standard,Web,UPI
C14942,26,Male,Pune,1653,Basic,Android,Card
C14943,31,Male,Chandigarh,1272,Basic,Android,Card
C14944,18,Female,Chennai,1578,Basic,iOS,UPI
C14945,43,Male,Jaipur,574,Standard,Android,UPI
C14946,31,Female,Pune,632,Basic,Android,UPI
C14947,21,Female,Jaipur,835,Standard,iOS,Card
C14948,18,Female,Kolkata,480,Basic,iOS,Net Banking
C14949,40,Male,Kolkata,535,Basic,iOS,Card
C14950,36,Male,Delhi,133,Basic,Android,UPI
C14951,33,Male,Ahmedabad,544,Standard,Android,Card
C14952,39,Male,Delhi,1217,Standard,Android,Card
C14953,39,Female,Chandigarh,827,Basic,Android,UPI
C14954,33,Female,Delhi,961,Standard,iOS,UPI
C14955,29,Male,Delhi,2035,Standard,iOS,UPI
C14956,27,Male,Lucknow,43,Basic,Android,Card
C14957,35,Male,Delhi,1841,Basic,Web,Card
C14958,44,Female,Bengaluru,101,Basic,Android,UPI
C14959,30,Male,Ahmedabad,1141,Standard,Web,Net Banking
C14960,44,Female,Delhi,312,Basic,Android,Net Banking
C14961,34,Female,Delhi,1066,Premium,iOS,UPI
C14962,34,Female,Chennai,1971,Standard,iOS,UPI
C14963,53,Female,Delhi,98,Basic,iOS,UPI
C14964,46,Male,Delhi,1129,Premium,iOS,Card
C14965,46,Male,Mumbai,1033,Basic,iOS,UPI
C14966,24,Female,Bengaluru,1009,Standard,iOS,Net Banking
C14967,51,Female,Bengaluru,1383,Basic,Web,UPI
C14968,30,Male,Mumbai,738,Standard,Android,Card
C14969,29,Female,Pune,1719,Basic,Android,Net Banking
C14970,18,Female,Pune,546,Standard,iOS,UPI
C14971,34,Female,Mumbai,802,Basic,Android,Net Banking
C14972,21,Male,Bengaluru,1046,Standard,Android,Net Banking
C14973,35,Other,Kanpur,2025,Premium,Android,UPI
C14974,21,Female,Pune,1187,Basic,Android,UPI
C14975,47,Male,Hyderabad,1853,Premium,iOS,Net Banking
C14976,36,Male,Hyderabad,333,Standard,iOS,Wallet
C14977,52,Female,Delhi,208,Standard,Android,UPI
C14978,22,Male,Lucknow,1118,Standard,Android,UPI
C14979,45,Male,Noida,1989,Standard,Android,UPI
C14980,18,Male,Noida,537,Premium,Web,UPI
C14981,33,Male,Delhi,513,Basic,iOS,Card
C14982,25,Female,Bengaluru,351,Standard,Android,Card
C14983,27,Male,Delhi,2033,Premium,Android,Card
C14984,26,Male,Bengaluru,229,Standard,Web,Net Banking
C14985,23,Female,Bengaluru,1398,Premium,Android,UPI
C14986,20,Male,Pune,855,Standard,Android,UPI
C14987,27,Male,Delhi,923,Basic,iOS,UPI
C14988,32,Male,Noida,1572,Standard,Android,Card
C14989,41,Male,Mumbai,977,Standard,Web,Card
C14990,34,Female,Mumbai,80,Basic,Web,Net Banking
C14991,41,Female,Lucknow,1251,Basic,Android,UPI
C14992,18,Female,Ahmedabad,85,Basic,iOS,Net Banking
C14993,27,Male,Bengaluru,1861,Standard,iOS,UPI
C14994,37,Male,Pune,2082,Standard,Android,UPI
C14995,34,Male,Delhi,1846,Standard,Web,Net Banking
C14996,23,Female,Delhi,927,Basic,Android,UPI
C14997,39,Male,Hyderabad,930,Basic,Android,Card
C14998,26,Male,Bengaluru,1299,Basic,Web,UPI
C14999,24,Male,Pune,1872,Standard,iOS,UPI
C15000,35,Male,Delhi,1664,Standard,Android,UPI
C15001,31,Female,Kolkata,1054,Premium,Android,Wallet
C15002,26,Female,Jaipur,1790,Basic,iOS,Card
C15003,26,Female,Delhi,936,Standard,iOS,UPI
C15004,21,Female,Mumbai,1700,Standard,Android,Wallet
C15005,27,Female,Hyderabad,557,Premium,iOS,UPI
C15006,41,Male,Jaipur,1014,Standard,Web,UPI
C15007,33,Female,Kolkata,1826,Standard,iOS,Net Banking
C15008,40,Female,Kolkata,564,Standard,Android,UPI
C15009,36,Female,Hyderabad,1375,Basic,Web,UPI
C15010,25,Male,Delhi,638,Standard,Android,Net Banking
C15011,18,Male,Chennai,965,Standard,iOS,UPI
C15012,23,Female,Delhi,733,Premium,Android,UPI
C15013,25,Male,Ahmedabad,1467,Basic,Web,UPI
C15014,24,Male,Delhi,1669,Standard,Web,UPI
C15015,40,Male,Bengaluru,1898,Basic,Web,Card
C15016,40,Male,Chennai,802,Standard,Android,Wallet
C15017,51,Male,Chennai,459,Premium,iOS,Card
C15018,24,Male,Pune,2050,Basic,Android,UPI
C15019,45,Female,Hyderabad,881,Standard,Android,UPI
C15020,45,Male,Noida,1445,Standard,Web,UPI
C15021,29,Female,Lucknow,855,Standard,iOS,Net Banking
C15022,35,Female,Kanpur,1840,Basic,iOS,Card
C15023,42,Male,Pune,194,Premium,Android,UPI
C15024,30,Male,Kolkata,116,Premium,Android,UPI
C15025,30,Male,Pune,754,Standard,Android,UPI
C15026,25,Male,Hyderabad,930,Standard,Android,Net Banking
C15027,18,Male,Bengaluru,1683,Standard,Web,Card
C15028,32,Male,Pune,1050,Basic,iOS,UPI
C15029,25,Male,Mumbai,579,Standard,Android,Card
C15030,21,Female,Mumbai,194,Basic,Android,UPI
C15031,35,Female,Lucknow,1789,Basic,Android,Card
C15032,18,Female,Mumbai,1134,Basic,Android,UPI
C15033,38,Male,Chennai,2102,Standard,iOS,UPI
C15034,35,Male,Pune,748,Standard,Android,UPI
C15035,27,Male,Delhi,516,Standard,Android,Card
C15036,30,Female,Kanpur,619,Basic,Android,Wallet
C15037,20,Male,Delhi,918,Basic,iOS,UPI
C15038,38,Male,Kanpur,336,Basic,Android,UPI
C15039,33,Male,Jaipur,314,Standard,Android,Net Banking
C15040,33,Female,Delhi,1750,Basic,Web,Net Banking
C15041,36,Male,Delhi,1531,Standard,iOS,UPI
C15042,25,Male,Bengaluru,1118,Basic,Android,Card
C15043,18,Male,Hyderabad,1076,Premium,Web,UPI
C15044,40,Female,Delhi,1108,Standard,Android,Card
C15045,37,Female,Chandigarh,1307,Basic,iOS,Card
C15046,26,Female,Delhi,650,Basic,Android,Card
C15047,35,Male,Lucknow,1719,Basic,Android,UPI
C15048,42,Male,Delhi,47,Basic,Android,UPI
C15049,41,Male,Chandigarh,1714,Standard,Android,UPI
C15050,26,Male,Delhi,1751,Standard,Android,UPI
C15051,18,Female,Hyderabad,1149,Basic,Android,Net Banking
C15052,19,Female,Pune,670,Premium,Android,UPI
C15053,28,Male,Mumbai,1944,Basic,Android,UPI
C15054,44,Male,Lucknow,1806,Standard,Android,Card
C15055,24,Male,Bengaluru,2052,Basic,Android,UPI
C15056,26,Male,Chennai,65,Basic,iOS,UPI
C15057,25,Male,Chennai,1398,Standard,Web,UPI
C15058,26,Male,Pune,45,Basic,Web,Wallet
C15059,31,Male,Mumbai,113,Basic,Android,Wallet
C15060,19,Female,Delhi,165,Standard,Android,UPI
C15061,41,Female,Delhi,1713,Standard,Android,UPI
C15062,30,Male,Bengaluru,1607,Premium,iOS,Card
C15063,53,Female,Delhi,1965,Standard,Android,Card
C15064,20,Female,Noida,1407,Basic,Web,UPI
C15065,45,Female,Chennai,1237,Standard,Web,UPI
C15066,44,Male,Pune,424,Standard,Android,UPI
C15067,27,Female,Bengaluru,1549,Basic,Android,UPI
C15068,27,Male,Bengaluru,2006,Basic,Android,UPI
C15069,23,Male,Chennai,802,Standard,iOS,UPI
C15070,23,Male,Bengaluru,1541,Standard,iOS,UPI
C15071,31,Female,Bengaluru,1119,Basic,Android,UPI
C15072,31,Male,Hyderabad,1161,Standard,Android,UPI
C15073,18,Male,Chennai,1761,Basic,iOS,UPI
C15074,52,Female,Chandigarh,661,Standard,Android,UPI
C15075,29,Male,Delhi,1930,Standard,iOS,UPI
C15076,32,Female,Chennai,2168,Basic,Android,UPI
C15077,25,Male,Delhi,280,Basic,Android,Card
C15078,29,Male,Bengaluru,1139,Standard,Android,Card
C15079,28,Male,Ahmedabad,67,Basic,iOS,Net Banking
C15080,31,Male,Delhi,764,Premium,Android,Wallet
C15081,31,Female,Pune,840,Premium,Android,UPI
C15082,38,Male,Hyderabad,1470,Standard,Android,Wallet
C15083,33,Male,Mumbai,878,Standard,Web,Net Banking
C15084,37,Female,Gurugram,816,Premium,Android,UPI
C15085,31,Male,Hyderabad,1708,Standard,Web,UPI
C15086,33,Male,Jaipur,1675,Standard,Web,UPI
C15087,29,Female,Hyderabad,48,Basic,Android,Net Banking
C15088,40,Male,Gurugram,761,Standard,Web,UPI
C15089,34,Female,Bengaluru,1687,Basic,Android,UPI
C15090,30,Female,Hyderabad,253,Basic,iOS,Net Banking
C15091,29,Female,Ahmedabad,1193,Standard,Android,Net Banking
C15092,30,Male,Bengaluru,1097,Basic,iOS,Card
C15093,31,Female,Bengaluru,1544,Basic,iOS,UPI
C15094,30,Female,Chandigarh,1497,Standard,Android,UPI
C15095,26,Male,Pune,1135,Basic,Android,Card
C15096,38,Male,Kolkata,926,Premium,Android,Card
C15097,38,Male,Kolkata,1745,Premium,Android,UPI
C15098,47,Female,Lucknow,858,Standard,iOS,Card
C15099,26,Female,Kanpur,978,Basic,iOS,UPI
C15100,37,Male,Pune,940,Standard,Android,UPI
C15101,18,Female,Bengaluru,780,Basic,Android,UPI
C15102,38,Female,Mumbai,1396,Standard,Web,Wallet
C15103,18,Other,Pune,1411,Basic,Android,UPI
C15104,22,Female,Lucknow,1981,Standard,iOS,UPI
C15105,34,Male,Hyderabad,994,Basic,Android,UPI
C15106,25,Male,Delhi,1679,Premium,iOS,Wallet
C15107,24,Female,Bengaluru,688,Basic,iOS,Wallet
C15108,27,Male,Chennai,2119,Basic,Android,Card
C15109,38,Female,Lucknow,2012,Basic,Android,UPI
C15110,23,Female,Delhi,1313,Standard,Android,Card
C15111,31,Female,Pune,1599,Premium,Android,Card
C15112,28,Male,Ahmedabad,1288,Basic,iOS,UPI
C15113,38,Male,Gurugram,457,Basic,iOS,UPI
C15114,39,Male,Mumbai,2071,Basic,Android,UPI
C15115,18,Male,Noida,1636,Standard,Android,UPI
C15116,40,Female,Pune,941,Standard,Android,UPI
C15117,26,Male,Jaipur,577,Standard,Android,UPI
C15118,33,Male,Mumbai,1481,Standard,Android,Card
C15119,23,Female,Chennai,965,Basic,Android,Card
C15120,34,Female,Pune,1827,Premium,Android,Net Banking
C15121,54,Female,Bengaluru,501,Standard,Web,UPI
C15122,32,Female,Hyderabad,1160,Standard,Android,UPI
C15123,27,Male,Chennai,275,Basic,Android,UPI
C15124,29,Female,Chennai,1578,Standard,Android,Card
C15125,18,Male,Mumbai,895,Standard,iOS,UPI
C15126,44,Male,Hyderabad,448,Basic,iOS,Net Banking
C15127,34,Female,Delhi,1234,Basic,iOS,UPI
C15128,22,Male,Noida,1269,Standard,Android,Card
C15129,22,Male,Indore,685,Standard,Android,UPI
C15130,31,Female,Bengaluru,2068,Basic,iOS,UPI
C15131,39,Female,Delhi,192,Premium,Web,Card
C15132,21,Male,Delhi,751,Basic,Web,UPI
C15133,41,Male,Chennai,571,Basic,Web,UPI
C15134,30,Male,Kanpur,2038,Basic,Android,Card
C15135,23,Male,Chennai,563,Standard,Android,UPI
C15136,27,Male,Mumbai,508,Basic,iOS,Card
C15137,47,Male,Mumbai,1311,Standard,iOS,Card
C15138,19,Male,Delhi,595,Basic,Android,Wallet
C15139,24,Male,Lucknow,642,Basic,iOS,Card
C15140,40,Female,Pune,561,Basic,Web,UPI
C15141,33,Male,Pune,1188,Basic,Android,Card
C15142,24,Female,Bengaluru,1655,Standard,Android,Card
C15143,40,Male,Noida,1050,Basic,Android,UPI
C15144,40,Female,Bengaluru,1960,Standard,Android,Card
C15145,34,Male,Lucknow,607,Standard,iOS,UPI
C15146,25,Female,Kanpur,1863,Premium,iOS,Card
C15147,27,Male,Chennai,1638,Standard,Android,UPI
C15148,34,Female,Kanpur,189,Basic,Web,UPI
C15149,19,Male,Bengaluru,1478,Standard,Android,UPI
C15150,43,Female,Kolkata,2184,Basic,Android,UPI
C15151,46,Male,Mumbai,1506,Standard,iOS,Wallet
C15152,29,Male,Hyderabad,589,Basic,Web,Card
C15153,34,Female,Delhi,970,Premium,Android,UPI
C15154,42,Male,Mumbai,1916,Standard,iOS,UPI
C15155,49,Male,Mumbai,717,Standard,iOS,Net Banking
C15156,45,Male,Bengaluru,1062,Standard,Web,Card
C15157,18,Male,Pune,1311,Basic,iOS,UPI
C15158,28,Female,Hyderabad,1826,Basic,Web,UPI
C15159,36,Male,Bengaluru,2111,Basic,Android,UPI
C15160,27,Male,Chandigarh,1559,Standard,Android,UPI
C15161,47,Male,Gurugram,971,Premium,Android,UPI
C15162,46,Male,Mumbai,920,Basic,Android,Card
C15163,24,Male,Hyderabad,1473,Standard,iOS,UPI
C15164,30,Male,Kolkata,190,Basic,Android,UPI
C15165,24,Male,Ahmedabad,989,Standard,Android,Wallet
C15166,29,Female,Bengaluru,801,Premium,iOS,UPI
C15167,29,Male,Ahmedabad,2053,Basic,Android,UPI
C15168,40,Female,Mumbai,1886,Basic,Android,UPI
C15169,23,Male,Bengaluru,604,Standard,iOS,UPI
C15170,18,Male,Ahmedabad,1451,Basic,iOS,Card
C15171,18,Female,Pune,1024,Basic,Android,Card
C15172,22,Female,Lucknow,1832,Basic,iOS,UPI
C15173,25,Female,Mumbai,1101,Standard,Android,UPI
C15174,33,Male,Delhi,1421,Premium,Android,UPI
C15175,21,Female,Mumbai,1611,Premium,Android,Net Banking
C15176,20,Female,Delhi,1816,Standard,Android,UPI
